"","sample_year","cruise_id","event_code","station_id","master_station_name","gear","gear_performance","tow_type","nbs_strata","oceanographic_domain","large_marine_ecosystem","region","eq_time","eq_latitude","eq_longitude","gear_in_time","gear_in_latitude","gear_in_longitude","gear_out_time","gear_out_latitude","gear_out_longitude","haulback_time","haulback_latitude","haulback_longitude","effort","effort_units","tow_duration","species_tsn","common_name","scientific_name","lhs_code","total_catch_number","total_catch_weight"
"1682",2021,"NW2101",4,20210201002,NA,"CAN","G","S",2,1,"Bering Sea","NBS",2021-08-20 20:50:06,59.9987,-169.0296,NA,NA,NA,NA,NA,NA,2021-08-20 21:20:31,59.999,-169.1023,0.2041,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1683",2021,"NW2101",6,20210201003,NA,"CAN","G","S",2,2,"Bering Sea","NBS",2021-08-21 01:47:14,59.9972,-170.0025,NA,NA,NA,NA,NA,NA,2021-08-21 02:17:41,59.9983,-170.0645,0.1755,"km2",30.45,164711,"Pacific Cod","Gadus macrocephalus","A0",41,356
"1684",2023,"NW2301",5,20230201019,"61.5-167","CAN","G","S",3,1,"Bering Sea","NBS",2023-09-06 01:51:20,61.5138,-166.9963,NA,NA,NA,NA,NA,NA,2023-09-06 02:21:25,61.5484,-166.9927,0.1957,"km2",30.0833333333333,NA,NA,NA,NA,NA,NA
"1685",2019,"NW1901",3,20190201006,"60.5-170","CAN","G","S",2,1,"Bering Sea","NBS",2019-09-01 02:22:54,60.5133,-169.9803,NA,NA,NA,NA,NA,NA,2019-09-01 02:53:20,60.534,-169.9255,0.189,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1686",2019,"NW1901",3,20190201007,"60.5-169","CAN","G","S",2,1,"Bering Sea","NBS",2019-09-01 16:35:04,60.5145,-168.9743,NA,NA,NA,NA,NA,NA,2019-09-01 17:05:29,60.526,-168.9074,0.1885,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1687",2019,"NW1901",3,20190201008,"60.5-168","CAN","G","S",1,1,"Bering Sea","NBS",2019-09-01 21:26:37,60.5128,-167.9644,NA,NA,NA,NA,NA,NA,2019-09-01 21:57:02,60.5309,-167.8992,0.2032,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1688",2019,"NW1901",3,20190201009,"60.5-167","CAN","G","S",1,1,"Bering Sea","NBS",2019-09-02 02:41:54,60.5119,-167.0425,NA,NA,NA,NA,NA,NA,2019-09-02 03:12:19,60.5007,-167.1293,0.2505,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1689",2019,"NW1901",3,20190201010,"61-167","CAN","G","S",1,1,"Bering Sea","NBS",2019-09-02 16:29:48,60.9923,-167.0366,NA,NA,NA,NA,NA,NA,2019-09-02 17:00:14,60.9708,-167.1009,0.2158,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1690",2021,"NW2101",4,20210201025,NA,"CAN","G","S",4,1,"Bering Sea","NBS",2021-09-07 16:56:22,62.5101,-170.9937,NA,NA,NA,NA,NA,NA,2021-09-07 17:26:47,62.5321,-170.9294,0.1852,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1691",2021,"NW2101",4,20210201026,NA,"CAN","G","S",4,1,"Bering Sea","NBS",2021-09-07 21:15:33,62.4966,-169.9147,NA,NA,NA,NA,NA,NA,2021-09-07 21:45:58,62.5036,-169.8267,0.2104,"km2",30.4166666666667,164711,"Pacific Cod","Gadus macrocephalus","A0",6.8207,40.9
"1692",2021,"NW2101",4,20210201027,NA,"CAN","G","S",4,1,"Bering Sea","NBS",2021-09-08 01:11:12,62.5002,-168.9767,NA,NA,NA,NA,NA,NA,2021-09-08 01:36:33,62.507,-168.9182,0.1429,"km2",25.35,164711,"Pacific Cod","Gadus macrocephalus","A0",4,16
"1693",2021,"NW2101",4,20210201028,NA,"CAN","G","S",3,1,"Bering Sea","NBS",2021-09-08 16:52:51,62.4953,-167.9574,NA,NA,NA,NA,NA,NA,2021-09-08 17:23:17,62.4987,-167.8848,0.1589,"km2",30.4333333333333,164711,"Pacific Cod","Gadus macrocephalus","A0",1,2
"1694",2010,"EE1001",3,20100501024,"61-168","CAN","S","S",1,1,"Bering Sea","NBS",2010-09-16 21:21:00,61.0089,-167.9713,NA,NA,NA,NA,NA,NA,2010-09-16 21:51:00,61.0083,-167.9043,0.1734,"km2",30,NA,NA,NA,NA,NA,NA
"1695",2010,"EE1001",3,20100501025,"61-167","CAN","S","S",1,1,"Bering Sea","NBS",2010-09-17 01:00:00,61,-167.165,NA,NA,NA,NA,NA,NA,2010-09-17 01:30:00,60.9936,-167.2193,0.147,"km2",30,NA,NA,NA,NA,NA,NA
"1696",2011,"BE1101",3,20110801017,"59.5-167","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-26 01:44:00,59.5304,-167.0027,NA,NA,NA,NA,NA,NA,2011-08-26 02:14:00,59.5679,-167.0166,0.2376,"km2",30,NA,NA,NA,NA,NA,NA
"1697",2011,"BE1101",3,20110801018,"60-168","CAN","S","S",1,1,"Bering Sea","NBS",2011-08-29 16:10:00,60.019,-168.0382,NA,NA,NA,NA,NA,NA,2011-08-29 16:40:00,60.0267,-168.1041,0.2256,"km2",30,NA,NA,NA,NA,NA,NA
"1698",2011,"BE1101",3,20110801019,"60-169","CAN","S","S",2,1,"Bering Sea","NBS",2011-08-29 20:43:00,59.9985,-169.0568,NA,NA,NA,NA,NA,NA,2011-08-29 21:13:00,59.999,-169.134,0.2576,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1,1
"1699",2011,"BE1101",3,20110801020,"60-170","CAN","S","S",2,2,"Bering Sea","NBS",2011-08-30 00:46:00,60.0058,-170.0558,NA,NA,NA,NA,NA,NA,2011-08-30 01:16:00,60.0188,-170.1326,0.2704,"km2",30,NA,NA,NA,NA,NA,NA
"1700",2011,"BE1101",3,20110801022,"60-171","CAN","S","S",2,2,"Bering Sea","NBS",2011-08-30 05:59:00,60.0275,-170.9702,NA,NA,NA,NA,NA,NA,2011-08-30 06:29:00,60.0624,-170.9855,0.2384,"km2",30,NA,NA,NA,NA,NA,NA
"1701",2011,"BE1101",3,20110801023,"60.5-171","CAN","S","S",2,2,"Bering Sea","NBS",2011-08-30 16:23:00,60.5026,-170.9335,NA,NA,NA,NA,NA,NA,2011-08-30 16:53:00,60.5072,-170.853,0.2085,"km2",30,NA,NA,NA,NA,NA,NA
"1702",2022,"DY2208",6,20220308028,"58.5-168","CAN","G","S",0,1,"Bering Sea","SEBS",2022-09-06 18:22:00,58.4862,-168.0382,2022-09-06 18:14:00,58.4928,-168.0197,NA,NA,NA,2022-09-06 18:52:00,58.466,-168.1011,0.2382,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",10,37
"1703",2022,"DY2208",1,20220308029,"58-169","CAN","G","S",0,2,"Bering Sea","SEBS",2022-09-06 23:20:00,58.0098,-168.9742,2022-09-06 23:15:00,58.0144,-168.967,NA,NA,NA,2022-09-06 23:50:00,57.9889,-169.0058,0.1653,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",3,3
"1704",2022,"DY2208",7,20220308031,"57.5-170","CAN","G","S",0,2,"Bering Sea","SEBS",2022-09-07 19:18:00,57.5049,-170.0317,2022-09-07 19:13:00,58.0144,-170.0198,NA,NA,NA,2022-09-07 19:48:00,57.5265,-170.0912,0.238,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",4,8
"1705",2022,"DY2208",2,20220308032,"58-171","CAN","G","S",0,2,"Bering Sea","SEBS",2022-09-08 02:43:00,57.9994,-171.0194,2022-09-08 02:39:00,57.9929,-171.022,NA,NA,NA,2022-09-08 03:13:00,58.0325,-171.0025,0.2116,"km2",30,NA,NA,NA,NA,NA,NA
"1706",2022,"DY2208",2,20220308035,"58.5-170","CAN","G","S",0,2,"Bering Sea","SEBS",2022-09-09 02:37:00,58.5083,-170.0054,2022-09-09 02:30:00,58.5016,-169.995,NA,NA,NA,2022-09-09 03:07:00,58.5322,-170.0457,0.1965,"km2",30,NA,NA,NA,NA,NA,NA
"1707",2023,"NW2301",5,20230201020,"62-167","CAN","G","S",3,1,"Bering Sea","NBS",2023-09-06 17:06:00,62.0015,-167.0431,NA,NA,NA,NA,NA,NA,2023-09-06 17:36:04,62.0024,-167.1183,0.2005,"km2",30.0666666666667,NA,NA,NA,NA,NA,NA
"1708",2023,"NW2301",5,20230201021,"62-168","CAN","G","S",3,1,"Bering Sea","NBS",2023-09-06 22:13:54,61.9937,-168.0364,NA,NA,NA,NA,NA,NA,2023-09-06 22:43:59,61.9822,-168.0952,0.172,"km2",30.0833333333333,NA,NA,NA,NA,NA,NA
"1709",2023,"NW2301",5,20230201022,"62-169","CAN","G","S",4,1,"Bering Sea","NBS",2023-09-07 03:58:07,61.9944,-169.005,NA,NA,NA,NA,NA,NA,2023-09-07 04:28:12,61.9864,-169.0738,0.1993,"km2",30.0833333333333,164711,"Pacific Cod","Gadus macrocephalus","A0",3,11
"1710",2023,"NW2301",5,20230201023,"62-170","CAN","G","S",4,1,"Bering Sea","NBS",2023-09-07 17:12:00,61.9948,-170.0293,NA,NA,NA,NA,NA,NA,2023-09-07 17:42:46,61.9876,-170.1089,0.2299,"km2",30.7666666666667,164711,"Pacific Cod","Gadus macrocephalus","A0",2,4
"1711",2023,"NW2301",5,20230201024,"62-171","CAN","G","S",4,1,"Bering Sea","NBS",2023-09-07 21:55:05,62.014,-170.995,NA,NA,NA,NA,NA,NA,2023-09-07 22:25:05,62.0475,-170.9942,0.1908,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",4,11
"1712",2023,"NW2301",5,20230201025,"62.5-171","CAN","G","S",4,1,"Bering Sea","NBS",2023-09-08 02:44:05,62.508,-170.9862,NA,NA,NA,NA,NA,NA,2023-09-08 03:14:09,62.5076,-170.9069,0.2098,"km2",30.0666666666667,NA,NA,NA,NA,NA,NA
"1713",2023,"NW2301",5,20230201026,"62.5-170","CAN","G","S",4,1,"Bering Sea","NBS",2023-09-08 16:58:04,62.4982,-169.985,NA,NA,NA,NA,NA,NA,2023-09-08 17:28:07,62.4964,-169.9143,0.1921,"km2",30.05,NA,NA,NA,NA,NA,NA
"1714",2017,"NW1705",3,20170205034,"64.5-167","CAN","G","S",8,1,"Bering Sea","NBS",2017-09-08 22:54:37,64.4975,-167.0458,2017-09-08 22:48:34,64.4991,-167.0263,NA,NA,NA,2017-09-08 23:25:03,64.4945,-167.1208,0.1938,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1715",2021,"NW2101",4,20210201029,NA,"CAN","G","S",3,1,"Bering Sea","NBS",2021-09-08 21:04:55,62.5076,-166.9963,NA,NA,NA,NA,NA,NA,2021-09-08 21:35:21,62.5424,-166.9984,0.1957,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1716",2021,"NW2101",4,20210201030,NA,"CAN","G","S",5,1,"Bering Sea","NBS",2021-09-09 01:27:19,63.0013,-166.9719,NA,NA,NA,NA,NA,NA,2021-09-09 01:57:44,63.0079,-166.8963,0.1997,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1717",2021,"NW2101",4,20210201031,NA,"CAN","G","S",5,1,"Bering Sea","NBS",2021-09-09 16:50:41,63.016,-166.006,NA,NA,NA,NA,NA,NA,2021-09-09 17:21:06,63.0528,-166.0044,0.2134,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1718",2021,"NW2101",4,20210201032,NA,"CAN","G","S",5,1,"Bering Sea","NBS",2021-09-09 21:09:37,63.4962,-166.0308,NA,NA,NA,NA,NA,NA,2021-09-09 21:40:02,63.4953,-166.1111,0.2065,"km2",30.4166666666667,164711,"Pacific Cod","Gadus macrocephalus","A0",1,3
"1719",2021,"NW2101",4,20210201033,NA,"CAN","G","S",5,1,"Bering Sea","NBS",2021-09-10 01:11:17,63.5038,-167.0196,NA,NA,NA,NA,NA,NA,2021-09-10 01:41:43,63.5035,-167.0916,0.1867,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1720",2021,"NW2101",4,20210201034,NA,"CAN","G","S",5,1,"Bering Sea","NBS",2021-09-10 16:50:01,63.5088,-168.062,NA,NA,NA,NA,NA,NA,2021-09-10 17:20:28,63.5353,-168.1188,0.2009,"km2",30.45,NA,NA,NA,NA,NA,NA
"1721",2021,"NW2101",4,20210201035,NA,"CAN","G","S",9,1,"Bering Sea","NBS",2021-09-10 22:05:21,64.0112,-168.991,NA,NA,NA,NA,NA,NA,2021-09-10 22:35:47,64.0435,-168.9612,0.1655,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1722",2016,"CF1601",3,20161501001,"60-170","CAN","G","S",2,2,"Bering Sea","NBS",2016-08-28 05:06:20,59.979,-170.0425,NA,NA,NA,NA,NA,NA,2016-08-28 05:16:25,59.9702,-170.0586,0.0531,"km2",10.0833333333333,NA,NA,NA,NA,NA,NA
"1723",2011,"BE1101",3,20110801024,"60.5-170","CAN","S","S",2,1,"Bering Sea","NBS",2011-08-30 20:50:00,60.4893,-169.8938,NA,NA,NA,NA,NA,NA,2011-08-30 21:20:00,60.4827,-169.8152,0.2402,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1,3
"1724",2011,"BE1101",3,20110801025,"60.5-169","CAN","S","S",2,1,"Bering Sea","NBS",2011-08-31 00:43:00,60.4945,-168.9874,NA,NA,NA,NA,NA,NA,2011-08-31 01:13:00,60.4827,-168.9269,0.2138,"km2",30,NA,NA,NA,NA,NA,NA
"1725",2011,"BE1101",3,20110801026,"60.5-168","CAN","S","S",1,1,"Bering Sea","NBS",2011-08-31 04:55:00,60.4981,-167.9374,NA,NA,NA,NA,NA,NA,2011-08-31 05:25:00,60.4945,-167.8516,0.2829,"km2",30,NA,NA,NA,NA,NA,NA
"1726",2012,"DY1203",3,20120303017,"58-162","CAN","S","S",0,1,"Bering Sea","SEBS",2012-08-23 00:17:00,57.9898,-161.997,NA,NA,NA,NA,NA,NA,2012-08-23 00:47:00,57.9783,-162.048,0.1806,"km2",30,NA,NA,NA,NA,NA,NA
"1727",2012,"DY1203",3,20120303018,"58-163","CAN","S","S",0,1,"Bering Sea","SEBS",2012-08-23 04:05:00,57.9962,-162.914,NA,NA,NA,NA,NA,NA,2012-08-23 04:35:00,58.0034,-162.9837,0.2314,"km2",30,NA,NA,NA,NA,NA,NA
"1728",2012,"DY1203",3,20120303020,"57.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2012-08-23 15:47:00,57.5103,-163.0217,NA,NA,NA,NA,NA,NA,2012-08-23 16:19:00,57.5103,-163.0963,0.2464,"km2",32,NA,NA,NA,NA,NA,NA
"1729",2012,"DY1203",3,20120303021,"57-163","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-23 20:28:00,57.0037,-163.0403,NA,NA,NA,NA,NA,NA,2012-08-23 20:58:00,57.0057,-163.0965,0.1886,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",13,36
"1730",2012,"DY1203",3,20120303022,"56.5-163","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-24 01:16:00,56.4958,-163.0257,NA,NA,NA,NA,NA,NA,2012-08-24 01:46:00,56.4952,-163.0842,0.1986,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",4,6
"1731",2012,"DY1203",3,20120303024,"56-163","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-24 06:26:00,56.014,-162.9532,NA,NA,NA,NA,NA,NA,2012-08-24 06:56:00,55.9955,-162.9988,0.1937,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",114,274
"1732",2017,"NW1705",3,20170205007,"60.5-167","CAN","G","S",1,1,"Bering Sea","NBS",2017-08-29 16:39:17,60.4786,-167.0175,2017-08-29 16:32:50,60.4888,-167.0141,NA,NA,NA,2017-08-29 17:09:42,60.4397,-167.0334,0.2445,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1733",2017,"NW1705",3,20170205008,"61-167","CAN","G","S",1,1,"Bering Sea","NBS",2017-08-30 16:31:44,61.0248,-167.0237,2017-08-30 16:23:30,61.0148,-167.0148,NA,NA,NA,2017-08-30 17:02:09,61.0375,-167.0892,0.2047,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1734",2017,"NW1705",3,20170205009,"61-168","CAN","G","S",1,1,"Bering Sea","NBS",2017-08-31 16:33:48,61.0114,-168.0292,2017-08-31 16:25:57,61.0062,-168.0122,NA,NA,NA,2017-08-31 17:04:13,61.017,-168.1022,0.2133,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1735",2017,"NW1705",3,20170205010,"61-169","CAN","G","S",2,1,"Bering Sea","NBS",2017-08-31 21:41:49,61.012,-169.0719,2017-08-31 21:34:38,61.0101,-169.0497,NA,NA,NA,2017-08-31 22:12:14,61.0138,-169.1498,0.2277,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1736",2017,"NW1705",3,20170205011,"61-170","CAN","G","S",2,1,"Bering Sea","NBS",2017-09-01 01:53:41,61.0231,-170.0132,2017-09-01 01:47:19,61.014,-170.0073,NA,NA,NA,2017-09-01 02:24:07,61.0571,-170.0346,0.2096,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1737",2017,"NW1705",3,20170205012,"61.5-170","CAN","G","S",4,1,"Bering Sea","NBS",2017-09-01 16:30:05,61.5023,-169.9665,2017-09-01 16:29:00,61.502,-169.9697,NA,NA,NA,2017-09-01 17:00:30,61.5082,-169.8908,0.2183,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1738",2017,"NW1705",3,20170205013,"61.5-169","CAN","G","S",4,1,"Bering Sea","NBS",2017-09-01 20:33:04,61.5028,-168.9811,2017-09-01 20:26:53,61.5013,-168.9993,NA,NA,NA,2017-09-01 21:03:29,61.5055,-168.9145,0.181,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1739",2017,"NW1705",3,20170205035,"64.5-168","CAN","G","S",8,1,"Bering Sea","NBS",2017-09-09 03:08:44,64.5159,-168.0426,2017-09-09 03:05:11,64.5125,-168.0359,NA,NA,NA,2017-09-09 03:39:09,64.5413,-168.0912,0.1807,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1740",2018,"NW1802",3,20180202027,"57.5-164","CAN","G","S",0,2,"Bering Sea","SEBS",2018-10-02 02:38:40,57.4983,-164.0101,2018-10-02 02:36:09,57.4992,-164.0036,NA,NA,NA,2018-10-02 03:09:06,57.4899,-164.0692,0.1645,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1741",2016,"CF1601",3,20161501002,"60-169","CAN","G","S",2,1,"Bering Sea","NBS",2016-08-28 16:11:21,59.9815,-169.0408,NA,NA,NA,NA,NA,NA,2016-08-28 16:41:41,59.9598,-169.0952,0.1548,"km2",30.3333333333333,NA,NA,NA,NA,NA,NA
"1742",2016,"CF1601",3,20161501003,"60-168","CAN","G","S",1,1,"Bering Sea","NBS",2016-08-28 23:02:57,59.9839,-168.0187,NA,NA,NA,NA,NA,NA,2016-08-28 23:33:42,59.9606,-168.0462,0.1204,"km2",30.75,NA,NA,NA,NA,NA,NA
"1743",2016,"CF1601",3,20161501004,"60.5-167","CAN","G","S",1,1,"Bering Sea","NBS",2016-08-29 05:11:22,60.484,-167.0294,NA,NA,NA,NA,NA,NA,2016-08-29 05:41:48,60.4606,-167.082,0.1553,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1744",2016,"CF1601",3,20161501005,"60.5-168","CAN","G","S",1,1,"Bering Sea","NBS",2016-08-29 16:32:44,60.4661,-168.0631,NA,NA,NA,NA,NA,NA,2016-08-29 17:04:25,60.4377,-168.1144,0.1692,"km2",31.6833333333333,NA,NA,NA,NA,NA,NA
"1745",2016,"CF1601",3,20161501006,"60.5-169","CAN","S","S",2,1,"Bering Sea","NBS",2016-08-29 21:50:19,60.5208,-168.9834,NA,NA,NA,NA,NA,NA,2016-08-29 22:20:45,60.5475,-168.9465,0.1436,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1746",2016,"CF1601",3,20161501007,"60.5-170","CAN","G","S",2,1,"Bering Sea","NBS",2016-08-30 03:57:03,60.4863,-170.036,NA,NA,NA,NA,NA,NA,2016-08-30 04:27:33,60.4663,-170.0834,0.1368,"km2",30.5,164711,"Pacific Cod","Gadus macrocephalus","A0",4.0455,8.0911
"1747",2012,"DY1203",3,20120303026,"55.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2012-08-24 15:51:00,55.5048,-163.0415,NA,NA,NA,NA,NA,NA,2012-08-24 16:21:00,55.5103,-163.1105,0.2426,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",39,92
"1748",2012,"DY1203",3,20120303028,"55.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-24 21:56:00,55.4943,-164.0038,NA,NA,NA,NA,NA,NA,2012-08-24 22:26:00,55.4722,-164.0355,0.1751,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",87,136
"1749",2012,"DY1203",3,20120303030,"56-164","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-25 04:57:00,55.9855,-164.059,NA,NA,NA,NA,NA,NA,2012-08-25 05:27:00,55.9825,-164.1228,0.2202,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",13,24
"1750",2022,"DY2208",6,20220308001,"55.5-163.75","CAN","G","S",0,2,"Bering Sea","SEBS",2022-08-19 01:47:00,55.5299,-163.8086,2022-08-19 01:42:00,55.5344,-163.8166,NA,NA,NA,2022-08-19 02:17:00,55.507,-163.7664,0.2042,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",62,112
"1751",2022,"DY2208",5,20220308003,"56-163","CAN","G","S",0,2,"Bering Sea","SEBS",2022-08-19 18:34:00,55.9816,-163.0022,2022-08-19 18:26:00,55.9933,-163.0028,NA,NA,NA,2022-08-19 19:04:00,55.9469,-162.9978,0.2147,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",351,713
"1752",2022,"DY2208",6,20220308005,"56.5-162","CAN","G","S",0,2,"Bering Sea","SEBS",2022-08-20 21:01:00,56.5031,-162.0286,2022-08-20 20:56:00,56.5026,-162.0404,NA,NA,NA,2022-08-20 21:31:00,56.505,-161.9756,0.1809,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",58,296.6203
"1753",2014,"DY1408",3,20140308084,"58-168","CAN","G","S",0,2,"Bering Sea","SEBS",2014-09-07 02:41:48,58.006,-167.973,NA,NA,NA,NA,NA,NA,2014-09-07 03:11:48,58.009,-167.9,0.2394,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",2,10
"1754",2014,"AE1401",3,20140901012,"63.5-167","CAN","G","S",5,1,"Bering Sea","NBS",2014-09-07 01:08:53,63.5324,-166.999,NA,NA,NA,NA,NA,NA,2014-09-07 01:39:19,63.5692,-167.0042,0.2173,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1755",2014,"AE1401",3,20140901013,"64-167","CAN","G","S",8,1,"Bering Sea","NBS",2014-09-07 05:12:28,64.0054,-166.9413,NA,NA,NA,NA,NA,NA,2014-09-07 05:42:53,63.9991,-166.8642,0.2026,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1756",2014,"AE1401",3,20140901014,"64-164.5","CAN","G","S",6,1,"Bering Sea","NBS",2014-09-07 16:37:39,64.1072,-164.4236,NA,NA,NA,NA,NA,NA,2014-09-07 17:08:06,64.1058,-164.3446,0.2035,"km2",30.45,NA,NA,NA,NA,NA,NA
"1757",2014,"AE1401",3,20140901015,"64-163.5","CAN","G","S",6,1,"Bering Sea","NBS",2014-09-07 20:47:35,64.114,-163.4448,NA,NA,NA,NA,NA,NA,2014-09-07 21:18:01,64.1234,-163.3806,0.1742,"km2",30.4333333333333,NA,NA,NA,NA,NA,NA
"1758",2014,"AE1401",3,20140901016,"64.25-162.5","CAN","G","S",6,1,"Bering Sea","NBS",2014-09-08 01:11:16,64.1319,-162.4962,NA,NA,NA,NA,NA,NA,2014-09-08 01:41:41,64.0937,-162.4981,0.2252,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1759",2014,"AE1401",3,20140901017,"63.75-162.75","CAN","G","S",7,1,"Bering Sea","NBS",2014-09-08 05:14:29,63.8557,-162.7224,NA,NA,NA,NA,NA,NA,2014-09-08 05:44:54,63.8583,-162.7987,0.1987,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1760",2014,"AE1401",3,20140901019,"63.75-164.5","CAN","G","S",7,1,"Bering Sea","NBS",2014-09-08 23:39:20,63.8074,-164.4766,NA,NA,NA,NA,NA,NA,2014-09-09 00:09:45,63.8374,-164.4544,0.186,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
"1761",2023,"NW2301",5,20230201045,"64-163.5","CAN","G","S",6,1,"Bering Sea","NBS",2023-09-15 20:31:13,64.0991,-163.5385,NA,NA,NA,NA,NA,NA,2023-09-15 21:01:14,64.0993,-163.6273,0.2145,"km2",30.0166666666667,NA,NA,NA,NA,NA,NA
"1762",2023,"NW2301",5,20230201046,"64-164.5","CAN","G","S",6,1,"Bering Sea","NBS",2023-09-16 00:12:33,64.1038,-164.4388,NA,NA,NA,NA,NA,NA,2023-09-16 00:42:34,64.1025,-164.3749,0.1615,"km2",30.0166666666667,NA,NA,NA,NA,NA,NA
"1763",2024,"NW2401",5,20240201001,"60-168","CAN","G","S",1,1,"Bering Sea","NBS",2024-09-02 17:23:03,59.9993,-168.066,NA,NA,NA,NA,NA,NA,2024-09-02 17:53:04,60.00041667,-168.1193,0.1458,"km2",30.0166666666667,NA,NA,NA,NA,NA,NA
"1764",2024,"NW2401",5,20240201002,"60-169","CAN","G","S",2,1,"Bering Sea","NBS",2024-09-02 22:25:35,59.9976,-169.0956,NA,NA,NA,NA,NA,NA,2024-09-02 22:55:37,59.9951,-169.159,0.1731,"km2",30.0333333333333,NA,NA,NA,NA,NA,NA
"1765",2024,"NW2401",5,20240201003,"60-170","CAN","G","S",2,2,"Bering Sea","NBS",2024-09-03 02:57:41,60.0003,-170.0155,NA,NA,NA,NA,NA,NA,2024-09-03 03:28:11,60.0091,-170.073,0.1598,"km2",30.5,164711,"Pacific Cod","Gadus macrocephalus","A0",1,3
"1766",2024,"NW2401",3,20240201004,"60-171","CAN","G","S",2,2,"Bering Sea","NBS",2024-09-03 16:53:30,60.0272,-170.9765,NA,NA,NA,NA,NA,NA,2024-09-03 17:23:31,60.0588,-170.9674,0.1704,"km2",30.0166666666667,164711,"Pacific Cod","Gadus macrocephalus","A0",1,2
"1767",2024,"NW2401",2,20240201005,"60.5-171","CAN","G","S",2,2,"Bering Sea","NBS",2024-09-03 21:18:34,60.5157,-170.9792,NA,NA,NA,NA,NA,NA,2024-09-03 21:48:36,60.5433,-170.9639,0.156,"km2",30.0333333333333,NA,NA,NA,NA,NA,NA
"1768",2024,"NW2401",5,20240201006,"60.5-170","CAN","G","S",2,1,"Bering Sea","NBS",2024-09-04 17:22:28,60.5204,-169.9213,NA,NA,NA,NA,NA,NA,2024-09-04 17:52:29,60.5294,-169.8591,0.1707,"km2",30.0166666666667,NA,NA,NA,NA,NA,NA
"1769",2024,"NW2401",5,20240201007,"60.5-169","CAN","G","S",2,1,"Bering Sea","NBS",2024-09-04 22:00:15,60.4992,-168.9278,NA,NA,NA,NA,NA,NA,2024-09-04 22:30:16,60.4899,-168.8715,0.1594,"km2",30.0166666666667,NA,NA,NA,NA,NA,NA
"1770",2014,"AE1401",3,20140901020,"64.5-166","CAN","G","S",8,1,"Bering Sea","NBS",2014-09-09 16:12:35,64.408,-166.0763,NA,NA,NA,NA,NA,NA,2014-09-09 16:43:00,64.4097,-166.1607,0.2151,"km2",30.4166666666667,NA,NA,NA,NA,NA,NA
